sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,20.0,0.0,0.9,0.9879383444786072
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,20.0,0.0,0.9,1.00145361278589
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,20.0,0.0,0.9,0.9744230761713245
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,20.0,25.0,0.0,0.9,0.9889250993728638
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,20.0,25.0,0.0,0.9,1.0114503894952642
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,20.0,25.0,0.0,0.9,0.9663998092504632
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,25.0,30.0,0.0,0.9,0.9929887056350708
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,25.0,30.0,0.0,0.9,1.0007797812516923
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,25.0,30.0,0.0,0.9,0.9851976300184492
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,30.0,40.0,0.0,0.9,0.9973184466362
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,30.0,40.0,0.0,0.9,0.9986986703554065
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,30.0,40.0,0.0,0.9,0.9959382229169934
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,40.0,50.0,0.0,0.9,0.998989999294281
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,40.0,50.0,0.0,0.9,0.999137836044133
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,40.0,50.0,0.0,0.9,0.998842162544429
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,50.0,60.0,0.0,0.9,0.9992827773094177
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,50.0,60.0,0.0,0.9,0.999536509016146
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,50.0,60.0,0.0,0.9,0.9990290456026895
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,60.0,99999.0,0.0,0.9,1.000096321105957
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,60.0,99999.0,0.0,0.9,1.0004342112875222
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,60.0,99999.0,0.0,0.9,0.9997584309243919
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,20.0,0.9,1.2,0.9937492609024048
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,20.0,0.9,1.2,1.002722846436418
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,20.0,0.9,1.2,0.9847756753683916
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,20.0,25.0,0.9,1.2,0.9934743046760559
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,20.0,25.0,0.9,1.2,1.0021891517382415
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,20.0,25.0,0.9,1.2,0.9847594576138703
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,25.0,30.0,0.9,1.2,0.9980900883674622
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,25.0,30.0,0.9,1.2,1.0037966729588867
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,25.0,30.0,0.9,1.2,0.9923835037760376
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,30.0,40.0,0.9,1.2,0.9983442425727844
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,30.0,40.0,0.9,1.2,0.9994070224254147
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,30.0,40.0,0.9,1.2,0.9972814627201542
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,40.0,50.0,0.9,1.2,0.9988067746162415
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,40.0,50.0,0.9,1.2,0.9989506263412746
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,40.0,50.0,0.9,1.2,0.9986629228912083
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,50.0,60.0,0.9,1.2,0.9984902739524841
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,50.0,60.0,0.9,1.2,0.9988488268229345
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,50.0,60.0,0.9,1.2,0.9981317210820337
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,60.0,99999.0,0.9,1.2,0.9993532299995422
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,60.0,99999.0,0.9,1.2,0.999782544353856
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,60.0,99999.0,0.9,1.2,0.9989239156452284
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,20.0,1.2,2.1,0.9967600703239441
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,20.0,1.2,2.1,1.002530183925378
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,20.0,1.2,2.1,0.9909899567225103
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,20.0,25.0,1.2,2.1,0.9977191686630249
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,20.0,25.0,1.2,2.1,1.0027926699807688
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,20.0,25.0,1.2,2.1,0.992645667345281
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,25.0,30.0,1.2,2.1,1.0008865594863892
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,25.0,30.0,1.2,2.1,1.0037755887618114
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,25.0,30.0,1.2,2.1,0.9979975302109669
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,30.0,40.0,1.2,2.1,0.9994062185287476
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,30.0,40.0,1.2,2.1,1.000059096281428
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,30.0,40.0,1.2,2.1,0.998753340776067
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,40.0,50.0,1.2,2.1,0.9991998672485352
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,40.0,50.0,1.2,2.1,0.9992970168111075
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,40.0,50.0,1.2,2.1,0.9991027176859628
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,50.0,60.0,1.2,2.1,0.9994821548461914
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,50.0,60.0,1.2,2.1,0.9996803374808767
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,50.0,60.0,1.2,2.1,0.9992839722115061
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,60.0,99999.0,1.2,2.1,0.9997629523277283
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,60.0,99999.0,1.2,2.1,1.0001018441109555
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,60.0,99999.0,1.2,2.1,0.9994240605445012
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,20.0,2.1,2.4,1.005699872970581
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,20.0,2.1,2.4,1.0097856119622295
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,20.0,2.1,2.4,1.0016141339789326
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,20.0,25.0,2.1,2.4,1.0000208616256714
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,20.0,25.0,2.1,2.4,1.0038443311759329
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,20.0,25.0,2.1,2.4,0.9961973920754098
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,25.0,30.0,2.1,2.4,1.0020376443862915
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,25.0,30.0,2.1,2.4,1.004196357762534
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,25.0,30.0,2.1,2.4,0.999878931010049
