sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,15.0,20.0,0.9910385608673096
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,15.0,20.0,0.9919147886547732
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,15.0,20.0,0.9901623330798459
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,20.0,25.0,0.992986261844635
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,20.0,25.0,0.9943189475121071
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,20.0,25.0,0.9916535761771629
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,25.0,30.0,0.992404043674469
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,25.0,30.0,0.9963325061007022
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,25.0,30.0,0.9884755812482358
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,30.0,40.0,0.9915336966514587
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,30.0,40.0,0.9969620694433277
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,30.0,40.0,0.9861053238595898
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,40.0,50.0,0.9918621182441711
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,40.0,50.0,0.9983228965872872
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,40.0,50.0,0.985401339901055
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,50.0,60.0,0.9918285012245178
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,50.0,60.0,0.9938225848058099
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,50.0,60.0,0.9898344176432258
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,60.0,120.0,0.991244375705719
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,60.0,120.0,0.9916605747478133
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,60.0,120.0,0.9908281766636247
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,15.0,20.0,0.9879326820373535
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,15.0,20.0,0.9894666385065594
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,15.0,20.0,0.9863987255681477
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,20.0,25.0,0.9898198246955872
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,20.0,25.0,0.9914558545154546
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,20.0,25.0,0.9881837948757197
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,25.0,30.0,0.9881366491317749
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,25.0,30.0,0.9923966113768273
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,25.0,30.0,0.9838766868867225
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,30.0,40.0,0.9885638356208801
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,30.0,40.0,0.9941248853706957
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,30.0,40.0,0.9830027858710646
