sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,3.0,3.5999999999999996,0.9670338544679259
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,3.0,3.5999999999999996,0.9585719194578554
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.0,0.9,0.9864809513092041
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.0,0.9,0.9878496719862915
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,0.0,0.9,0.9851122306321167
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.9,1.2,0.9970129132270813
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.9,1.2,1.0003027928954025
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,0.9,1.2,0.9937230335587601
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,1.2,2.1,1.0006533861160278
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,1.2,2.1,1.0011516634957776
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,1.2,2.1,1.000155108736278
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.1,2.4,1.0021600723266602
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.1,2.4,1.0028465031380445
