sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,0.0,0.9,0.94981449842453
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,0.0,0.9,0.951053685816119
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,0.0,0.9,0.948575311032941
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,0.9,1.2,0.9599332213401794
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,0.9,1.2,0.9604034663716473
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,0.9,1.2,0.9594629763087116
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,1.2,2.1,0.9627264142036438
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,1.2,2.1,0.9630324731370137
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,1.2,2.1,0.9624203552702739
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,2.1,2.4,0.9647449254989624
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,2.1,2.4,0.9652176128043797
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,2.1,2.4,0.9642722381935451
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,2.4,3.0,0.964074432849884
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,2.4,3.0,0.9646757119696034
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,2.4,3.0,0.9634731537301646
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,3.0,3.5999999999999996,0.9632828235626221
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,3.0,3.5999999999999996,0.9662341346852188
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,3.0,3.5999999999999996,0.9603315124400253
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,0.0,0.9,0.9461733102798462
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,0.0,0.9,0.9478146205020678
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,0.0,0.9,0.9445320000576246
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,0.9,1.2,0.959660530090332
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,0.9,1.2,0.9599909006740137
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,0.9,1.2,0.9593301595066503
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,1.2,2.1,0.9631064534187317
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,1.2,2.1,0.9636380738758437
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,1.2,2.1,0.9625748329616197
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,2.1,2.4,0.9633460640907288
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,2.1,2.4,0.9640500766913052
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,2.1,2.4,0.9626420514901524
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,2.4,3.0,0.9628530740737915
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,2.4,3.0,0.963921858948194
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,2.4,3.0,0.961784289199389
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,3.0,3.5999999999999996,0.9507083296775818
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,3.0,3.5999999999999996,0.9566735964694215
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,3.0,3.5999999999999996,0.9447430628857421
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.0,0.9,0.985606849193573
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.0,0.9,0.9867611640071908
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,0.0,0.9,0.9844525343799552
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.9,1.2,0.9941450953483582
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.9,1.2,0.995209026731179
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,0.9,1.2,0.9930811639655374
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,1.2,2.1,0.9963681697845459
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,1.2,2.1,0.9971962370870497
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,1.2,2.1,0.995540102482042
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.1,2.4,0.995021641254425
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.1,2.4,0.9958437513286257
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.1,2.4,0.9941995311802244
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.4,3.0,0.988771915435791
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.4,3.0,0.991479467143479
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.4,3.0,0.986064363728103
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,3.0,3.5999999999999996,0.985907793045044
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,3.0,3.5999999999999996,0.9928150712844945
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,3.0,3.5999999999999996,0.9790005148055934
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.0,0.9,0.9056451916694641
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.0,0.9,0.9105771394745165
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.0,0.9,0.9007132438644118
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.9,1.2,0.9496621489524841
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.9,1.2,0.9508897400468324
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.9,1.2,0.9484345578581359
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,1.2,2.1,0.9607201218605042
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,1.2,2.1,0.9620596555124156
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,1.2,2.1,0.9593805882085927
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.1,2.4,0.9592451453208923
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.1,2.4,0.9608029753930305
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.1,2.4,0.9576873152487542
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.4,3.0,0.9669695496559143
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.4,3.0,0.9745463562135981
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.4,3.0,0.9593927430982305
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,3.0,3.5999999999999996,0.9620846509933472
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,3.0,3.5999999999999996,0.988056699773055
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,3.0,3.5999999999999996,0.9361126022136393
