sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
electronReco,up,100.0,99999.0,0.0,0.5,1.0022978308829642
electronReco,down,100.0,99999.0,0.0,0.5,0.9895138022270822
electronReco,central,0.0,45.0,0.5,1.0,0.987525999546051
electronReco,up,0.0,45.0,0.5,1.0,0.9911821876597354
electronReco,down,0.0,45.0,0.5,1.0,0.9838698114323666
electronReco,central,45.0,75.0,0.5,1.0,0.9886128306388855
electronReco,up,45.0,75.0,0.5,1.0,0.9948251936073147
electronReco,down,45.0,75.0,0.5,1.0,0.9824004676704563
electronReco,central,75.0,100.0,0.5,1.0,0.9897330403327942
electronReco,up,75.0,100.0,0.5,1.0,0.997751777166374
electronReco,down,75.0,100.0,0.5,1.0,0.9817143034992144
electronReco,central,100.0,99999.0,0.5,1.0,0.9959100484848022
electronReco,up,100.0,99999.0,0.5,1.0,1.0012230877718233
electronReco,down,100.0,99999.0,0.5,1.0,0.9905970091977812
electronReco,central,0.0,45.0,1.0,1.444,0.9791013598442078
electronReco,up,0.0,45.0,1.0,1.444,0.9822661686528956
electronReco,down,0.0,45.0,1.0,1.444,0.9759365510355199
electronReco,central,45.0,75.0,1.0,1.444,0.98031085729599
electronReco,up,45.0,75.0,1.0,1.444,0.9858471532664411
electronReco,down,45.0,75.0,1.0,1.444,0.9747745613255389
electronReco,central,75.0,100.0,1.0,1.444,0.9979296326637268
electronReco,up,75.0,100.0,1.0,1.444,1.0060807795312339
electronReco,down,75.0,100.0,1.0,1.444,0.9897784857962197
electronReco,central,100.0,99999.0,1.0,1.444,0.9938271641731262
electronReco,up,100.0,99999.0,1.0,1.444,1.0013873177002348
electronReco,down,100.0,99999.0,1.0,1.444,0.9862670106460176
electronReco,central,0.0,45.0,1.444,1.566,0.9870129823684692
electronReco,up,0.0,45.0,1.444,1.566,0.9916764688157041
electronReco,down,0.0,45.0,1.444,1.566,0.9823494959212343
electronReco,central,45.0,75.0,1.444,1.566,0.9741935729980469
electronReco,up,45.0,75.0,1.444,1.566,0.9829362881603627
electronReco,down,45.0,75.0,1.444,1.566,0.965450857835731
electronReco,central,75.0,100.0,1.444,1.566,1.0338428020477295
electronReco,up,75.0,100.0,1.444,1.566,1.052908576279796
electronReco,down,75.0,100.0,1.444,1.566,1.014777027815663
electronReco,central,100.0,99999.0,1.444,1.566,1.0308030843734741
electronReco,up,100.0,99999.0,1.444,1.566,1.0545257011532847
electronReco,down,100.0,99999.0,1.444,1.566,1.0070804675936635
electronReco,central,0.0,45.0,1.566,2.0,0.9877049326896667
electronReco,up,0.0,45.0,1.566,2.0,0.9911048555911074
electronReco,down,0.0,45.0,1.566,2.0,0.9843050097882261
electronReco,central,45.0,75.0,1.566,2.0,0.9887869358062744
electronReco,up,45.0,75.0,1.566,2.0,0.9927018928643114
electronReco,down,45.0,75.0,1.566,2.0,0.9848719787482374
electronReco,central,75.0,100.0,1.566,2.0,0.9939024448394775
electronReco,up,75.0,100.0,1.566,2.0,0.9986691275222249
electronReco,down,75.0,100.0,1.566,2.0,0.9891357621567302
electronReco,central,100.0,99999.0,1.566,2.0,1.007128357887268
electronReco,up,100.0,99999.0,1.566,2.0,1.0141835546594427
electronReco,down,100.0,99999.0,1.566,2.0,1.0000731611150935
electronReco,central,0.0,45.0,2.0,2.5,0.9866803288459778
electronReco,up,0.0,45.0,2.0,2.5,0.9902737580040886
electronReco,down,0.0,45.0,2.0,2.5,0.983086899687867
electronReco,central,45.0,75.0,2.0,2.5,0.9887869358062744
electronReco,up,45.0,75.0,2.0,2.5,0.9941163418853508
electronReco,down,45.0,75.0,2.0,2.5,0.983457529727198
electronReco,central,75.0,100.0,2.0,2.5,0.9969262480735779
electronReco,up,75.0,100.0,2.0,2.5,1.0054371331790268
electronReco,down,75.0,100.0,2.0,2.5,0.988415362968129
electronReco,central,100.0,99999.0,2.0,2.5,0.9989827275276184
electronReco,up,100.0,99999.0,2.0,2.5,1.006458281167852
electronReco,down,100.0,99999.0,2.0,2.5,0.9915071738873849
