sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,15.0,20.0,0.9938782453536987
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,15.0,20.0,0.994716685537892
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,15.0,20.0,0.9930398051695054
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,20.0,25.0,0.9941403865814209
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,20.0,25.0,0.9948534162885657
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,20.0,25.0,0.9934273568742761
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,25.0,30.0,0.9947218298912048
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,25.0,30.0,0.9950071502828463
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,25.0,30.0,0.9944365094995634
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,30.0,40.0,0.994594156742096
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,30.0,40.0,0.9947608746784478
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,30.0,40.0,0.9944274388057441
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,40.0,50.0,0.9944186210632324
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,40.0,50.0,0.9947074495759721
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,40.0,50.0,0.9941297925504927
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,50.0,60.0,0.9943181276321411
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,50.0,60.0,0.9949534429220482
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,50.0,60.0,0.993682812342234
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.0,0.9,60.0,120.0,0.9939057230949402
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.0,0.9,60.0,120.0,0.9943491591085893
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.0,0.9,60.0,120.0,0.993462287081291
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,15.0,20.0,0.9864435195922852
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,15.0,20.0,0.9877582086037185
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,15.0,20.0,0.9851288305808518
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,20.0,25.0,0.9876267313957214
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,20.0,25.0,0.9887114572408631
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,20.0,25.0,0.9865420055505798
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,25.0,30.0,0.9873493313789368
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,25.0,30.0,0.9883641426657049
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,25.0,30.0,0.9863345200921686
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,30.0,40.0,0.988283097743988
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,30.0,40.0,0.9885438968083035
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,30.0,40.0,0.9880222986796726
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,40.0,50.0,0.988070547580719
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,40.0,50.0,0.988433546936767
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,40.0,50.0,0.987707548224671
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,50.0,60.0,0.987424373626709
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,50.0,60.0,0.9879649376080307
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,50.0,60.0,0.9868838096453872
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,0.9,1.2,60.0,120.0,0.9873301982879639
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,0.9,1.2,60.0,120.0,0.9879312008708525
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,0.9,1.2,60.0,120.0,0.9867291957050752
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,15.0,20.0,0.9918898940086365
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,15.0,20.0,0.9928927065241395
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,1.2,2.1,15.0,20.0,0.9908870814931334
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,20.0,25.0,0.9921129941940308
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,20.0,25.0,0.9928165522091372
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,1.2,2.1,20.0,25.0,0.9914094361789243
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,25.0,30.0,0.9922638535499573
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,25.0,30.0,0.9927170141666772
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,1.2,2.1,25.0,30.0,0.9918106929332373
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,30.0,40.0,0.9926498532295227
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,30.0,40.0,0.9928926761803474
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,1.2,2.1,30.0,40.0,0.992407030278698
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,40.0,50.0,0.9928359389305115
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,40.0,50.0,0.9931446202024288
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,down,1.2,2.1,40.0,50.0,0.9925272576585942
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,central,1.2,2.1,50.0,60.0,0.9927796125411987
NUM_HighPtID_DEN_TrackerMuons_abseta_pt,up,1.2,2.1,50.0,60.0,0.9932632263804834
