sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,0.0,0.9,0.9730888605117798
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,0.0,0.9,0.9736701208611069
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,0.0,0.9,0.9725076001624526
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,0.9,1.2,0.9791186451911926
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,0.9,1.2,0.9795495540897758
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,0.9,1.2,0.9786877362926094
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,1.2,2.1,0.9797818660736084
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,1.2,2.1,0.9799401303637004
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,1.2,2.1,0.9796236017835164
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,2.1,2.4,0.9793919324874878
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,2.1,2.4,0.9796912298335656
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,2.1,2.4,0.97909263514141
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,2.4,3.0,0.979035496711731
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,2.4,3.0,0.9796255753287004
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,2.4,3.0,0.9784454180947615
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,0.0,30.0,3.0,3.5999999999999996,0.9778205752372742
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,0.0,30.0,3.0,3.5999999999999996,0.9799312302121292
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,0.0,30.0,3.0,3.5999999999999996,0.9757099202624191
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,0.0,0.9,0.958519697189331
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,0.0,0.9,0.9598297618663939
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,0.0,0.9,0.9572096325122682
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,0.9,1.2,0.970974862575531
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,0.9,1.2,0.9715055735901852
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,0.9,1.2,0.9704441515608768
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,1.2,2.1,0.9735939502716064
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,1.2,2.1,0.9738279235135479
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,1.2,2.1,0.973359977029665
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,2.1,2.4,0.9731813669204712
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,2.1,2.4,0.9736688543397691
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,2.1,2.4,0.9726938795011733
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,2.4,3.0,0.9689608812332153
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,2.4,3.0,0.969811938079949
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,2.4,3.0,0.9681098243864816
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,30.0,40.0,3.0,3.5999999999999996,0.9683598279953003
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,30.0,40.0,3.0,3.5999999999999996,0.9724534327103737
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,30.0,40.0,3.0,3.5999999999999996,0.9642662232802269
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.0,0.9,1.0061872005462646
NUM_IsoMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.0,0.9,1.0079290192851285
