sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
looseElectronID,central,0.0,20.0,-2.5,-2.0,1.047619104385376
looseElectronID,up,0.0,20.0,-2.5,-2.0,1.0649154591057663
looseElectronID,down,0.0,20.0,-2.5,-2.0,1.0303227496649856
looseElectronID,central,20.0,35.0,-2.5,-2.0,1.0024540424346924
looseElectronID,up,20.0,35.0,-2.5,-2.0,1.0191899496451673
looseElectronID,down,20.0,35.0,-2.5,-2.0,0.9857181352242174
looseElectronID,central,35.0,50.0,-2.5,-2.0,0.9966703653335571
looseElectronID,up,35.0,50.0,-2.5,-2.0,0.9994481431113349
looseElectronID,down,35.0,50.0,-2.5,-2.0,0.9938925875557794
looseElectronID,central,50.0,100.0,-2.5,-2.0,0.9913138151168823
looseElectronID,up,50.0,100.0,-2.5,-2.0,0.9979628100755772
looseElectronID,down,50.0,100.0,-2.5,-2.0,0.9846648201581875
looseElectronID,central,100.0,200.0,-2.5,-2.0,1.0074946880340576
looseElectronID,up,100.0,200.0,-2.5,-2.0,1.0239361660154536
looseElectronID,down,100.0,200.0,-2.5,-2.0,0.9910532100526617
looseElectronID,central,200.0,99999.0,-2.5,-2.0,1.013933539390564
looseElectronID,up,200.0,99999.0,-2.5,-2.0,1.0604196511946462
looseElectronID,down,200.0,99999.0,-2.5,-2.0,0.9674474275864816
looseElectronID,central,0.0,20.0,-2.0,-1.566,1.0332906246185303
looseElectronID,up,0.0,20.0,-2.0,-1.566,1.0566398431384938
looseElectronID,down,0.0,20.0,-2.0,-1.566,1.0099414060985668
looseElectronID,central,20.0,35.0,-2.0,-1.566,0.9908046126365662
looseElectronID,up,20.0,35.0,-2.0,-1.566,1.002445836526833
looseElectronID,down,20.0,35.0,-2.0,-1.566,0.9791633887462995
looseElectronID,central,35.0,50.0,-2.0,-1.566,0.9914529919624329
looseElectronID,up,35.0,50.0,-2.0,-1.566,0.9939048783695787
looseElectronID,down,35.0,50.0,-2.0,-1.566,0.989001105555287
looseElectronID,central,50.0,100.0,-2.0,-1.566,0.9904962778091431
looseElectronID,up,50.0,100.0,-2.0,-1.566,0.9927977028057327
looseElectronID,down,50.0,100.0,-2.0,-1.566,0.9881948528125535
looseElectronID,central,100.0,200.0,-2.0,-1.566,1.0021119117736816
looseElectronID,up,100.0,200.0,-2.0,-1.566,1.0115310091457372
looseElectronID,down,100.0,200.0,-2.0,-1.566,0.992692814401626
looseElectronID,central,200.0,99999.0,-2.0,-1.566,1.01578950881958
looseElectronID,up,200.0,99999.0,-2.0,-1.566,1.0452777813568945
looseElectronID,down,200.0,99999.0,-2.0,-1.566,0.9863012362822656
looseElectronID,central,0.0,20.0,-1.566,-1.444,1.0
looseElectronID,up,0.0,20.0,-1.566,-1.444,2.0
looseElectronID,down,0.0,20.0,-1.566,-1.444,0.0
looseElectronID,central,20.0,35.0,-1.566,-1.444,1.0
looseElectronID,up,20.0,35.0,-1.566,-1.444,2.0
looseElectronID,down,20.0,35.0,-1.566,-1.444,0.0
looseElectronID,central,35.0,50.0,-1.566,-1.444,1.0
looseElectronID,up,35.0,50.0,-1.566,-1.444,2.0
looseElectronID,down,35.0,50.0,-1.566,-1.444,0.0
looseElectronID,central,50.0,100.0,-1.566,-1.444,1.0
looseElectronID,up,50.0,100.0,-1.566,-1.444,2.0
looseElectronID,down,50.0,100.0,-1.566,-1.444,0.0
looseElectronID,central,100.0,200.0,-1.566,-1.444,1.0
looseElectronID,up,100.0,200.0,-1.566,-1.444,2.0
looseElectronID,down,100.0,200.0,-1.566,-1.444,0.0
looseElectronID,central,200.0,99999.0,-1.566,-1.444,1.0
looseElectronID,up,200.0,99999.0,-1.566,-1.444,2.0
looseElectronID,down,200.0,99999.0,-1.566,-1.444,0.0
looseElectronID,central,0.0,20.0,-1.444,-0.8,1.0138888359069824
looseElectronID,up,0.0,20.0,-1.444,-0.8,1.0337417376512241
looseElectronID,down,0.0,20.0,-1.444,-0.8,0.9940359341627407
looseElectronID,central,20.0,35.0,-1.444,-0.8,0.962515115737915
looseElectronID,up,20.0,35.0,-1.444,-0.8,0.9733670072383201
looseElectronID,down,20.0,35.0,-1.444,-0.8,0.9516632242375099
looseElectronID,central,35.0,50.0,-1.444,-0.8,0.975215494632721
looseElectronID,up,35.0,50.0,-1.444,-0.8,0.976922987969745
looseElectronID,down,35.0,50.0,-1.444,-0.8,0.9735080012956969
looseElectronID,central,50.0,100.0,-1.444,-0.8,0.9777777791023254
looseElectronID,up,50.0,100.0,-1.444,-0.8,0.9799616274209788
looseElectronID,down,50.0,100.0,-1.444,-0.8,0.9755939307836721
looseElectronID,central,100.0,200.0,-1.444,-0.8,1.0084656476974487
looseElectronID,up,100.0,200.0,-1.444,-0.8,1.0159855791278996
looseElectronID,down,100.0,200.0,-1.444,-0.8,1.000945716266998
looseElectronID,central,200.0,99999.0,-1.444,-0.8,1.0137420892715454
looseElectronID,up,200.0,99999.0,-1.444,-0.8,1.0285592659540221
looseElectronID,down,200.0,99999.0,-1.444,-0.8,0.9989249125890688
looseElectronID,central,0.0,20.0,-0.8,0.0,0.9922839403152466
looseElectronID,up,0.0,20.0,-0.8,0.0,1.0215884423751649
looseElectronID,down,0.0,20.0,-0.8,0.0,0.9629794382553282
looseElectronID,central,20.0,35.0,-0.8,0.0,0.9737783074378967
looseElectronID,up,20.0,35.0,-0.8,0.0,0.9845192176611375
looseElectronID,down,20.0,35.0,-0.8,0.0,0.963037397214656
looseElectronID,central,35.0,50.0,-0.8,0.0,0.9796355962753296
looseElectronID,up,35.0,50.0,-0.8,0.0,0.9812433133171302
looseElectronID,down,35.0,50.0,-0.8,0.0,0.978027879233529
looseElectronID,central,50.0,100.0,-0.8,0.0,0.9820675253868103
looseElectronID,up,50.0,100.0,-0.8,0.0,0.9856428179451262
looseElectronID,down,50.0,100.0,-0.8,0.0,0.9784922328284944
looseElectronID,central,100.0,200.0,-0.8,0.0,0.9978924989700317
looseElectronID,up,100.0,200.0,-0.8,0.0,1.0041107616928964
looseElectronID,down,100.0,200.0,-0.8,0.0,0.991674236247167
looseElectronID,central,200.0,99999.0,-0.8,0.0,1.0095338821411133
looseElectronID,up,200.0,99999.0,-0.8,0.0,1.0201868196472448
looseElectronID,down,200.0,99999.0,-0.8,0.0,0.9988809446349818
looseElectronID,central,0.0,20.0,0.0,0.8,1.0122137069702148
looseElectronID,up,0.0,20.0,0.0,0.8,1.0415182090301331
looseElectronID,down,0.0,20.0,0.0,0.8,0.9829092049102964
looseElectronID,central,20.0,35.0,0.0,0.8,0.9726840853691101
looseElectronID,up,20.0,35.0,0.0,0.8,0.9834249955923509
looseElectronID,down,20.0,35.0,0.0,0.8,0.9619431751458694
looseElectronID,central,35.0,50.0,0.0,0.8,0.9817792177200317
looseElectronID,up,35.0,50.0,0.0,0.8,0.9833869347618324
looseElectronID,down,35.0,50.0,0.0,0.8,0.9801715006782311
looseElectronID,central,50.0,100.0,0.0,0.8,0.9831401705741882
looseElectronID,up,50.0,100.0,0.0,0.8,0.9867154631325041
looseElectronID,down,50.0,100.0,0.0,0.8,0.9795648780158723
looseElectronID,central,100.0,200.0,0.0,0.8,1.0063358545303345
looseElectronID,up,100.0,200.0,0.0,0.8,1.012554117253199
looseElectronID,down,100.0,200.0,0.0,0.8,1.0001175918074698
looseElectronID,central,200.0,99999.0,0.0,0.8,1.0052355527877808
looseElectronID,up,200.0,99999.0,0.0,0.8,1.015741049019092
looseElectronID,down,200.0,99999.0,0.0,0.8,0.9947300565564696
looseElectronID,central,0.0,20.0,0.8,1.444,1.0154321193695068
looseElectronID,up,0.0,20.0,0.8,1.444,1.0352850211137485
looseElectronID,down,0.0,20.0,0.8,1.444,0.9955792176252651
looseElectronID,central,20.0,35.0,0.8,1.444,0.9684466123580933
looseElectronID,up,20.0,35.0,0.8,1.444,0.9792985038584984
looseElectronID,down,20.0,35.0,0.8,1.444,0.9575947208576882
looseElectronID,central,35.0,50.0,0.8,1.444,0.9772727489471436
looseElectronID,up,35.0,50.0,0.8,1.444,0.9789802422841676
looseElectronID,down,35.0,50.0,0.8,1.444,0.9755652556101195
looseElectronID,central,50.0,100.0,0.8,1.444,0.9756097793579102
looseElectronID,up,50.0,100.0,0.8,1.444,0.9777936276765635
