sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,15.0,20.0,0.9840349555015564
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,15.0,20.0,0.9986877542652077
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,15.0,20.0,0.9693821567379051
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,20.0,25.0,0.9929700493812561
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,20.0,25.0,1.0049016920502707
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,20.0,25.0,0.9810384067122415
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,25.0,30.0,0.995168149471283
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,25.0,30.0,1.0013912196265256
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,25.0,30.0,0.9889450793160403
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,30.0,40.0,0.997438371181488
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,30.0,40.0,0.9985952713774956
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,30.0,40.0,0.9962814709854805
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,40.0,50.0,0.998572826385498
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,40.0,50.0,0.998694812497477
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,40.0,50.0,0.998450840273519
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,50.0,60.0,0.9990866184234619
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,50.0,60.0,0.9992797479128893
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,50.0,60.0,0.9988934889340345
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.0,0.9,60.0,120.0,0.9997373223304749
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.0,0.9,60.0,120.0,0.9999414219896517
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.0,0.9,60.0,120.0,0.999533222671298
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,15.0,20.0,0.9745243191719055
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,15.0,20.0,0.9861383180300936
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,15.0,20.0,0.9629103203137175
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,20.0,25.0,0.9867711663246155
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,20.0,25.0,0.995236141132263
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,20.0,25.0,0.978306191516968
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,25.0,30.0,0.9935096502304077
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,25.0,30.0,0.9994450488404291
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,25.0,30.0,0.9875742516203864
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,30.0,40.0,0.9958335161209106
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,30.0,40.0,0.996691904329222
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,30.0,40.0,0.9949751279125993
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,40.0,50.0,0.9976508617401123
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,40.0,50.0,0.9978309842702371
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,40.0,50.0,0.9974707392099875
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,50.0,60.0,0.9982883930206299
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,50.0,60.0,0.998719303945752
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,50.0,60.0,0.9978574820955077
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,0.9,1.2,60.0,120.0,0.9997189044952393
NUM_LooseRelIso_DEN_LooseID_abseta_pt,up,0.9,1.2,60.0,120.0,1.0004273284269876
NUM_LooseRelIso_DEN_LooseID_abseta_pt,down,0.9,1.2,60.0,120.0,0.9990104805634911
NUM_LooseRelIso_DEN_LooseID_abseta_pt,central,1.2,2.1,15.0,20.0,1.0012634992599487
