sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
tightElectronID,up,0.0,20.0,0.0,0.8,1.0457872135274242
tightElectronID,down,0.0,20.0,0.0,0.8,0.9975863712198902
tightElectronID,central,20.0,35.0,0.0,0.8,0.9596899151802063
tightElectronID,up,20.0,35.0,0.0,0.8,0.9763469443140962
tightElectronID,down,20.0,35.0,0.0,0.8,0.9430328860463164
tightElectronID,central,35.0,50.0,0.0,0.8,0.9587096571922302
tightElectronID,up,35.0,50.0,0.0,0.8,0.9619993472009997
tightElectronID,down,35.0,50.0,0.0,0.8,0.9554199671834608
tightElectronID,central,50.0,100.0,0.0,0.8,0.95888751745224
tightElectronID,up,50.0,100.0,0.0,0.8,0.9703609474039309
tightElectronID,down,50.0,100.0,0.0,0.8,0.9474140875005491
tightElectronID,central,100.0,200.0,0.0,0.8,0.9851258397102356
tightElectronID,up,100.0,200.0,0.0,0.8,1.0012448709166617
tightElectronID,down,100.0,200.0,0.0,0.8,0.9690068085038094
tightElectronID,central,200.0,99999.0,0.0,0.8,0.9636363387107849
tightElectronID,up,200.0,99999.0,0.0,0.8,0.9920356010645764
tightElectronID,down,200.0,99999.0,0.0,0.8,0.9352370763569934
tightElectronID,central,0.0,20.0,0.8,1.444,1.0
tightElectronID,up,0.0,20.0,0.8,1.444,1.0419375684507943
tightElectronID,down,0.0,20.0,0.8,1.444,0.9580624315492057
tightElectronID,central,20.0,35.0,0.8,1.444,0.9527971744537354
tightElectronID,up,20.0,35.0,0.8,1.444,0.9769831116061667
tightElectronID,down,20.0,35.0,0.8,1.444,0.928611237301304
tightElectronID,central,35.0,50.0,0.8,1.444,0.9583333134651184
tightElectronID,up,35.0,50.0,0.8,1.444,0.9642338685378515
tightElectronID,down,35.0,50.0,0.8,1.444,0.9524327583923853
tightElectronID,central,50.0,100.0,0.8,1.444,0.9639175534248352
tightElectronID,up,50.0,100.0,0.8,1.444,0.970597212099762
tightElectronID,down,50.0,100.0,0.8,1.444,0.9572378947499084
tightElectronID,central,100.0,200.0,0.8,1.444,0.9964243173599243
tightElectronID,up,100.0,200.0,0.8,1.444,1.0252529524976242
tightElectronID,down,100.0,200.0,0.8,1.444,0.9675956822222245
tightElectronID,central,200.0,99999.0,0.8,1.444,0.9876265525817871
tightElectronID,up,200.0,99999.0,0.8,1.444,1.031589984068185
tightElectronID,down,200.0,99999.0,0.8,1.444,0.9436631210953892
tightElectronID,central,0.0,20.0,1.444,1.566,1.0
tightElectronID,up,0.0,20.0,1.444,1.566,2.0
tightElectronID,down,0.0,20.0,1.444,1.566,0.0
tightElectronID,central,20.0,35.0,1.444,1.566,1.0
tightElectronID,up,20.0,35.0,1.444,1.566,2.0
tightElectronID,down,20.0,35.0,1.444,1.566,0.0
tightElectronID,central,35.0,50.0,1.444,1.566,1.0
tightElectronID,up,35.0,50.0,1.444,1.566,2.0
tightElectronID,down,35.0,50.0,1.444,1.566,0.0
tightElectronID,central,50.0,100.0,1.444,1.566,1.0
tightElectronID,up,50.0,100.0,1.444,1.566,2.0
tightElectronID,down,50.0,100.0,1.444,1.566,0.0
tightElectronID,central,100.0,200.0,1.444,1.566,1.0
tightElectronID,up,100.0,200.0,1.444,1.566,2.0
tightElectronID,down,100.0,200.0,1.444,1.566,0.0
tightElectronID,central,200.0,99999.0,1.444,1.566,1.0
tightElectronID,up,200.0,99999.0,1.444,1.566,2.0
tightElectronID,down,200.0,99999.0,1.444,1.566,0.0
tightElectronID,central,0.0,20.0,1.566,2.0,0.9889867901802063
tightElectronID,up,0.0,20.0,1.566,2.0,1.0366642947236235
tightElectronID,down,0.0,20.0,1.566,2.0,0.9413092856367892
tightElectronID,central,20.0,35.0,1.566,2.0,1.0110410451889038
tightElectronID,up,20.0,35.0,1.566,2.0,1.0413425657128694
tightElectronID,down,20.0,35.0,1.566,2.0,0.9807395246649382
tightElectronID,central,35.0,50.0,1.566,2.0,0.9986910820007324
tightElectronID,up,35.0,50.0,1.566,2.0,1.0026745545156626
tightElectronID,down,35.0,50.0,1.566,2.0,0.9947076094858024
tightElectronID,central,50.0,100.0,1.566,2.0,1.004932165145874
tightElectronID,up,50.0,100.0,1.566,2.0,1.0126626725812837
tightElectronID,down,50.0,100.0,1.566,2.0,0.9972016577104642
tightElectronID,central,100.0,200.0,1.566,2.0,0.9942792057991028
tightElectronID,up,100.0,200.0,1.566,2.0,1.0134062192871012
tightElectronID,down,100.0,200.0,1.566,2.0,0.9751521923111044
tightElectronID,central,200.0,99999.0,1.566,2.0,0.967126190662384
tightElectronID,up,200.0,99999.0,1.566,2.0,1.0159720920659618
tightElectronID,down,200.0,99999.0,1.566,2.0,0.9182802892588063
tightElectronID,central,0.0,20.0,2.0,2.5,1.2682926654815674
tightElectronID,up,0.0,20.0,2.0,2.5,1.3144084888123038
tightElectronID,down,0.0,20.0,2.0,2.5,1.222176842150831
tightElectronID,central,20.0,35.0,2.0,2.5,1.1417909860610962
tightElectronID,up,20.0,35.0,2.0,2.5,1.1745373500512928
tightElectronID,down,20.0,35.0,2.0,2.5,1.1090446220708996
tightElectronID,central,35.0,50.0,2.0,2.5,1.0849478244781494
tightElectronID,up,35.0,50.0,2.0,2.5,1.1029459188081274
tightElectronID,down,35.0,50.0,2.0,2.5,1.0669497301481714
tightElectronID,central,50.0,100.0,2.0,2.5,1.0373831987380981
tightElectronID,up,50.0,100.0,2.0,2.5,1.0640381028169232
tightElectronID,down,50.0,100.0,2.0,2.5,1.010728294659273
tightElectronID,central,100.0,200.0,2.0,2.5,1.0083532333374023
tightElectronID,up,100.0,200.0,2.0,2.5,1.0393386480228133
tightElectronID,down,100.0,200.0,2.0,2.5,0.9773678186519915
tightElectronID,central,200.0,99999.0,2.0,2.5,1.059594750404358
tightElectronID,up,200.0,99999.0,2.0,2.5,1.1415391808532664
tightElectronID,down,200.0,99999.0,2.0,2.5,0.9776503199554495
