sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
ele27_ele_pt_ele_sceta,central,0.0,37.0,-2.5,-1.566,0.02223918379717333
ele27_ele_pt_ele_sceta,up,0.0,37.0,-2.5,-1.566,0.031105509119540388
ele27_ele_pt_ele_sceta,down,0.0,37.0,-2.5,-1.566,0.013372858474806272
ele27_ele_pt_ele_sceta,central,0.0,37.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,up,0.0,37.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,down,0.0,37.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,central,0.0,37.0,-1.4442,-0.8,0.022539247818081774
ele27_ele_pt_ele_sceta,up,0.0,37.0,-1.4442,-0.8,0.02999601413103107
ele27_ele_pt_ele_sceta,down,0.0,37.0,-1.4442,-0.8,0.01508248150513248
ele27_ele_pt_ele_sceta,central,0.0,37.0,-0.8,0.0,0.015222702315742501
ele27_ele_pt_ele_sceta,up,0.0,37.0,-0.8,0.0,0.019670997902200033
ele27_ele_pt_ele_sceta,down,0.0,37.0,-0.8,0.0,0.01077440672928497
ele27_ele_pt_ele_sceta,central,0.0,37.0,0.0,0.8,0.012509671763650114
ele27_ele_pt_ele_sceta,up,0.0,37.0,0.0,0.8,0.01681912770936009
ele27_ele_pt_ele_sceta,down,0.0,37.0,0.0,0.8,0.008200215817940136
ele27_ele_pt_ele_sceta,central,0.0,37.0,0.8,1.4442,0.007398852047823701
ele27_ele_pt_ele_sceta,up,0.0,37.0,0.8,1.4442,0.012104806213525785
ele27_ele_pt_ele_sceta,down,0.0,37.0,0.8,1.4442,0.0026928978821216167
ele27_ele_pt_ele_sceta,central,0.0,37.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,up,0.0,37.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,down,0.0,37.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,central,0.0,37.0,1.566,2.5,0.025261116236299102
ele27_ele_pt_ele_sceta,up,0.0,37.0,1.566,2.5,0.034598900713505604
ele27_ele_pt_ele_sceta,down,0.0,37.0,1.566,2.5,0.0159233317590926
ele27_ele_pt_ele_sceta,central,37.0,45.0,-2.5,-1.566,0.013914330472358068
ele27_ele_pt_ele_sceta,up,37.0,45.0,-2.5,-1.566,0.020879492875823878
ele27_ele_pt_ele_sceta,down,37.0,45.0,-2.5,-1.566,0.00694916806889226
ele27_ele_pt_ele_sceta,central,37.0,45.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,up,37.0,45.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,down,37.0,45.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,central,37.0,45.0,-1.4442,-0.8,0.021752305244883793
ele27_ele_pt_ele_sceta,up,37.0,45.0,-1.4442,-0.8,0.028524978293398832
ele27_ele_pt_ele_sceta,down,37.0,45.0,-1.4442,-0.8,0.014979632196368756
ele27_ele_pt_ele_sceta,central,37.0,45.0,-0.8,0.0,0.018968924961625524
ele27_ele_pt_ele_sceta,up,37.0,45.0,-0.8,0.0,0.023872360913397096
ele27_ele_pt_ele_sceta,down,37.0,45.0,-0.8,0.0,0.014065489009853951
ele27_ele_pt_ele_sceta,central,37.0,45.0,0.0,0.8,0.014237722050512032
ele27_ele_pt_ele_sceta,up,37.0,45.0,0.0,0.8,0.018426702709630934
ele27_ele_pt_ele_sceta,down,37.0,45.0,0.0,0.8,0.01004874139139313
ele27_ele_pt_ele_sceta,central,37.0,45.0,0.8,1.4442,0.015856398940575406
ele27_ele_pt_ele_sceta,up,37.0,45.0,0.8,1.4442,0.02209492188233855
ele27_ele_pt_ele_sceta,down,37.0,45.0,0.8,1.4442,0.009617875998812263
ele27_ele_pt_ele_sceta,central,37.0,45.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,up,37.0,45.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,down,37.0,45.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,central,37.0,45.0,1.566,2.5,0.011615096071452594
ele27_ele_pt_ele_sceta,up,37.0,45.0,1.566,2.5,0.018035767952316595
ele27_ele_pt_ele_sceta,down,37.0,45.0,1.566,2.5,0.005194424190588593
ele27_ele_pt_ele_sceta,central,45.0,55.0,-2.5,-1.566,0.015892807396647727
ele27_ele_pt_ele_sceta,up,45.0,55.0,-2.5,-1.566,0.02320912578271065
ele27_ele_pt_ele_sceta,down,45.0,55.0,-2.5,-1.566,0.008576489010584804
ele27_ele_pt_ele_sceta,central,45.0,55.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,up,45.0,55.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,down,45.0,55.0,-1.566,-1.4442,0.0
ele27_ele_pt_ele_sceta,central,45.0,55.0,-1.4442,-0.8,0.010544809774749359
ele27_ele_pt_ele_sceta,up,45.0,55.0,-1.4442,-0.8,0.015328335641491577
ele27_ele_pt_ele_sceta,down,45.0,55.0,-1.4442,-0.8,0.0057612839080071416
ele27_ele_pt_ele_sceta,central,45.0,55.0,-0.8,0.0,0.017365480073789467
ele27_ele_pt_ele_sceta,up,45.0,55.0,-0.8,0.0,0.021656113942035413
ele27_ele_pt_ele_sceta,down,45.0,55.0,-0.8,0.0,0.01307484620554352
ele27_ele_pt_ele_sceta,central,45.0,55.0,0.0,0.8,0.018818347007370846
ele27_ele_pt_ele_sceta,up,45.0,55.0,0.0,0.8,0.023255256671564046
ele27_ele_pt_ele_sceta,down,45.0,55.0,0.0,0.8,0.014381437343177646
ele27_ele_pt_ele_sceta,central,45.0,55.0,0.8,1.4442,0.013158476424714008
ele27_ele_pt_ele_sceta,up,45.0,55.0,0.8,1.4442,0.018731868690293592
ele27_ele_pt_ele_sceta,down,45.0,55.0,0.8,1.4442,0.007585084159134425
ele27_ele_pt_ele_sceta,central,45.0,55.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,up,45.0,55.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,down,45.0,55.0,1.4442,1.566,0.0
ele27_ele_pt_ele_sceta,central,45.0,55.0,1.566,2.5,0.022183194365288903
ele27_ele_pt_ele_sceta,up,45.0,55.0,1.566,2.5,0.030321037241020157
