sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_SoftID_DEN_genTracks_pt_abseta,central,0.0,2.5,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,0.0,2.5,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,0.0,2.5,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,central,0.0,2.5,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,0.0,2.5,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,0.0,2.5,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,central,0.0,2.5,1.2,2.1,0.9973988836059603
NUM_SoftID_DEN_genTracks_pt_abseta,up,0.0,2.5,1.2,2.1,1.0036896350943028
NUM_SoftID_DEN_genTracks_pt_abseta,down,0.0,2.5,1.2,2.1,0.9911081321176178
NUM_SoftID_DEN_genTracks_pt_abseta,central,0.0,2.5,2.1,2.4,0.9993004776325813
NUM_SoftID_DEN_genTracks_pt_abseta,up,0.0,2.5,2.1,2.4,1.0033137890246815
NUM_SoftID_DEN_genTracks_pt_abseta,down,0.0,2.5,2.1,2.4,0.9952871662404812
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.5,2.75,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.5,2.75,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.5,2.75,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.5,2.75,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.5,2.75,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.5,2.75,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.5,2.75,1.2,2.1,0.9962375626508649
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.5,2.75,1.2,2.1,1.0010615925657977
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.5,2.75,1.2,2.1,0.991413532735932
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.5,2.75,2.1,2.4,0.9924770605210993
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.5,2.75,2.1,2.4,0.9976319074396394
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.5,2.75,2.1,2.4,0.9873222136025592
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.75,3.0,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.75,3.0,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.75,3.0,0.0,0.9,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,central,2.75,3.0,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,up,2.75,3.0,0.9,1.2,1.0
NUM_SoftID_DEN_genTracks_pt_abseta,down,2.75,3.0,0.9,1.2,1.0
