sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
electronReco,central,0.0,20.0,-2.5,-2.0,1.0199790000915527
electronReco,up,0.0,20.0,-2.5,-2.0,1.0350345427448402
electronReco,down,0.0,20.0,-2.5,-2.0,1.0049234574382653
electronReco,central,20.0,45.0,-2.5,-2.0,0.986556351184845
electronReco,up,20.0,45.0,-2.5,-2.0,0.9880143033110028
electronReco,down,20.0,45.0,-2.5,-2.0,0.9850983990586871
electronReco,central,45.0,75.0,-2.5,-2.0,0.987679660320282
electronReco,up,45.0,75.0,-2.5,-2.0,0.9891286496259921
electronReco,down,45.0,75.0,-2.5,-2.0,0.9862306710145718
electronReco,central,75.0,100.0,-2.5,-2.0,1.0020555257797241
electronReco,up,75.0,100.0,-2.5,-2.0,1.0134101872286905
electronReco,down,75.0,100.0,-2.5,-2.0,0.9907008643307577
electronReco,central,100.0,99999.0,-2.5,-2.0,0.9836734533309937
electronReco,up,100.0,99999.0,-2.5,-2.0,0.9956170246684627
electronReco,down,100.0,99999.0,-2.5,-2.0,0.9717298819935246
electronReco,central,0.0,20.0,-2.0,-1.566,0.9833506941795349
electronReco,up,0.0,20.0,-2.0,-1.566,1.0011321796016317
electronReco,down,0.0,20.0,-2.0,-1.566,0.9655692087574381
electronReco,central,20.0,45.0,-2.0,-1.566,0.9866392612457275
electronReco,up,20.0,45.0,-2.0,-1.566,0.9880919716333733
electronReco,down,20.0,45.0,-2.0,-1.566,0.9851865508580818
electronReco,central,45.0,75.0,-2.0,-1.566,0.9887640476226807
electronReco,up,45.0,75.0,-2.0,-1.566,0.9902078593249503
electronReco,down,45.0,75.0,-2.0,-1.566,0.9873202359204111
electronReco,central,75.0,100.0,-2.0,-1.566,1.0183672904968262
electronReco,up,75.0,100.0,-2.0,-1.566,1.0290098047770613
electronReco,down,75.0,100.0,-2.0,-1.566,1.007724776216591
electronReco,central,100.0,99999.0,-2.0,-1.566,0.9979674816131592
electronReco,up,100.0,99999.0,-2.0,-1.566,1.0066504122486444
electronReco,down,100.0,99999.0,-2.0,-1.566,0.9892845509776739
electronReco,central,0.0,20.0,-1.566,-1.444,1.256778359413147
electronReco,up,0.0,20.0,-1.566,-1.444,1.3205143760086433
electronReco,down,0.0,20.0,-1.566,-1.444,1.1930423428176506
electronReco,central,20.0,45.0,-1.566,-1.444,0.9860950112342834
electronReco,up,20.0,45.0,-1.566,-1.444,0.9886935794823948
electronReco,down,20.0,45.0,-1.566,-1.444,0.9834964429861721
electronReco,central,45.0,75.0,-1.566,-1.444,0.9676724076271057
electronReco,up,45.0,75.0,-1.566,-1.444,0.970933944620278
electronReco,down,45.0,75.0,-1.566,-1.444,0.9644108706339334
electronReco,central,75.0,100.0,-1.566,-1.444,1.043811559677124
electronReco,up,75.0,100.0,-1.566,-1.444,1.073353618362027
electronReco,down,75.0,100.0,-1.566,-1.444,1.0142695009922211
electronReco,central,100.0,99999.0,-1.566,-1.444,1.0366774797439575
electronReco,up,100.0,99999.0,-1.566,-1.444,1.0651572613673537
electronReco,down,100.0,99999.0,-1.566,-1.444,1.0081976981205614
electronReco,central,0.0,20.0,-1.444,-1.0,1.030701756477356
electronReco,up,0.0,20.0,-1.444,-1.0,1.0518785195429567
electronReco,down,0.0,20.0,-1.444,-1.0,1.0095249934117552
electronReco,central,20.0,45.0,-1.444,-1.0,0.987525999546051
electronReco,up,20.0,45.0,-1.444,-1.0,0.9889976057503935
electronReco,down,20.0,45.0,-1.444,-1.0,0.9860543933417085
electronReco,central,45.0,75.0,-1.444,-1.0,0.9896907210350037
electronReco,up,45.0,75.0,-1.444,-1.0,0.9911501777557189
electronReco,down,45.0,75.0,-1.444,-1.0,0.9882312643142884
electronReco,central,75.0,100.0,-1.444,-1.0,1.0081799030303955
electronReco,up,75.0,100.0,-1.444,-1.0,1.0150565856880063
electronReco,down,75.0,100.0,-1.444,-1.0,1.0013032203727847
electronReco,central,100.0,99999.0,-1.444,-1.0,1.0071794986724854
electronReco,up,100.0,99999.0,-1.444,-1.0,1.0140597078340232
electronReco,down,100.0,99999.0,-1.444,-1.0,1.0002992895109475
electronReco,central,0.0,20.0,-1.0,-0.5,0.9712153673171997
electronReco,up,0.0,20.0,-1.0,-0.5,0.9783669706567513
electronReco,down,0.0,20.0,-1.0,-0.5,0.9640637639776481
electronReco,central,20.0,45.0,-1.0,-0.5,0.991769552230835
electronReco,up,20.0,45.0,-1.0,-0.5,0.993226753222461
electronReco,down,20.0,45.0,-1.0,-0.5,0.9903123512392089
electronReco,central,45.0,75.0,-1.0,-0.5,0.9897750616073608
electronReco,up,45.0,75.0,-1.0,-0.5,0.991224050913071
electronReco,down,45.0,75.0,-1.0,-0.5,0.9883260723016507
electronReco,central,75.0,100.0,-1.0,-0.5,1.0081549882888794
electronReco,up,75.0,100.0,-1.0,-0.5,1.0134221135132249
electronReco,down,75.0,100.0,-1.0,-0.5,1.002887863064534
electronReco,central,100.0,99999.0,-1.0,-0.5,1.006103754043579
electronReco,up,100.0,99999.0,-1.0,-0.5,1.0106532311086855
electronReco,down,100.0,99999.0,-1.0,-0.5,1.0015542769784727
electronReco,central,0.0,20.0,-0.5,0.0,0.9749727845191956
electronReco,up,0.0,20.0,-0.5,0.0,0.9959882447105208
electronReco,down,0.0,20.0,-0.5,0.0,0.9539573243278703
electronReco,central,20.0,45.0,-0.5,0.0,0.9896801114082336
electronReco,up,20.0,45.0,-0.5,0.0,0.9911418308525469
electronReco,down,20.0,45.0,-0.5,0.0,0.9882183919639204
electronReco,central,45.0,75.0,-0.5,0.0,0.9897540807723999
electronReco,up,45.0,75.0,-0.5,0.0,0.9912060454154934
electronReco,down,45.0,75.0,-0.5,0.0,0.9883021161293064
electronReco,central,75.0,100.0,-0.5,0.0,1.0030549764633179
electronReco,up,75.0,100.0,-0.5,0.0,1.0076277126136242
electronReco,down,75.0,100.0,-0.5,0.0,0.9984822403130116
electronReco,central,100.0,99999.0,-0.5,0.0,1.0030425786972046
electronReco,up,100.0,99999.0,-0.5,0.0,1.0075782135400033
electronReco,down,100.0,99999.0,-0.5,0.0,0.9985069438544059
electronReco,central,0.0,20.0,0.0,0.5,0.9749727845191956
electronReco,up,0.0,20.0,0.0,0.5,0.9959882447105208
electronReco,down,0.0,20.0,0.0,0.5,0.9539573243278703
electronReco,central,20.0,45.0,0.0,0.5,0.9968944191932678
electronReco,up,20.0,45.0,0.0,0.5,0.9983561386375811
electronReco,down,20.0,45.0,0.0,0.5,0.9954326997489545
electronReco,central,45.0,75.0,0.0,0.5,0.9969135522842407
electronReco,up,45.0,75.0,0.0,0.5,0.9983655169273342
electronReco,down,45.0,75.0,0.0,0.5,0.9954615876411472
electronReco,central,75.0,100.0,0.0,0.5,1.021560549736023
electronReco,up,75.0,100.0,0.0,0.5,1.0261332858863292
electronReco,down,75.0,100.0,0.0,0.5,1.0169878135857167
electronReco,central,100.0,99999.0,0.0,0.5,1.0030425786972046
electronReco,up,100.0,99999.0,0.0,0.5,1.0075782135400033
electronReco,down,100.0,99999.0,0.0,0.5,0.9985069438544059
electronReco,central,0.0,20.0,0.5,1.0,0.9712153673171997
electronReco,up,0.0,20.0,0.5,1.0,0.9783669706567513
electronReco,down,0.0,20.0,0.5,1.0,0.9640637639776481
electronReco,central,20.0,45.0,0.5,1.0,0.9989680051803589
electronReco,up,20.0,45.0,0.5,1.0,1.000425206171985
electronReco,down,20.0,45.0,0.5,1.0,0.9975108041887328
electronReco,central,45.0,75.0,0.5,1.0,0.9979466199874878
electronReco,up,45.0,75.0,0.5,1.0,0.9993956092931979
electronReco,down,45.0,75.0,0.5,1.0,0.9964976306817777
electronReco,central,75.0,100.0,0.5,1.0,1.0194672346115112
electronReco,up,75.0,100.0,0.5,1.0,1.0244998650672068
electronReco,down,75.0,100.0,0.5,1.0,1.0144346041558157
electronReco,central,100.0,99999.0,0.5,1.0,1.006103754043579
electronReco,up,100.0,99999.0,0.5,1.0,1.0106532311086855
electronReco,down,100.0,99999.0,0.5,1.0,1.0015542769784727
electronReco,central,0.0,20.0,1.0,1.444,1.030701756477356
electronReco,up,0.0,20.0,1.0,1.444,1.0518785195429567
electronReco,down,0.0,20.0,1.0,1.444,1.0095249934117552
electronReco,central,20.0,45.0,1.0,1.444,0.987500011920929
electronReco,up,20.0,45.0,1.0,1.444,0.9889716181252715
electronReco,down,20.0,45.0,1.0,1.444,0.9860284057165865
electronReco,central,45.0,75.0,1.0,1.444,0.9896694421768188
electronReco,up,45.0,75.0,1.0,1.444,0.9911288988975341
electronReco,down,45.0,75.0,1.0,1.444,0.9882099854561036
electronReco,central,75.0,100.0,1.0,1.444,1.010277509689331
electronReco,up,75.0,100.0,1.0,1.444,1.0171541923469418
electronReco,down,75.0,100.0,1.0,1.444,1.0034008270317203
electronReco,central,100.0,99999.0,1.0,1.444,1.0071794986724854
electronReco,up,100.0,99999.0,1.0,1.444,1.0140597078340232
electronReco,down,100.0,99999.0,1.0,1.444,1.0002992895109475
electronReco,central,0.0,20.0,1.444,1.566,1.256778359413147
electronReco,up,0.0,20.0,1.444,1.566,1.3205143760086433
electronReco,down,0.0,20.0,1.444,1.566,1.1930423428176506
electronReco,central,20.0,45.0,1.444,1.566,0.9731934666633606
electronReco,up,20.0,45.0,1.444,1.566,0.9757920349114719
electronReco,down,20.0,45.0,1.444,1.566,0.9705948984152493
electronReco,central,45.0,75.0,1.444,1.566,0.9803921580314636
electronReco,up,45.0,75.0,1.444,1.566,0.9838608060474078
electronReco,down,45.0,75.0,1.444,1.566,0.9769235100155195
electronReco,central,75.0,100.0,1.444,1.566,1.0353319644927979
electronReco,up,75.0,100.0,1.444,1.566,1.0639042975777113
electronReco,down,75.0,100.0,1.444,1.566,1.0067596314078844
electronReco,central,100.0,99999.0,1.444,1.566,1.0366774797439575
electronReco,up,100.0,99999.0,1.444,1.566,1.0651572613673537
electronReco,down,100.0,99999.0,1.444,1.566,1.0081976981205614
electronReco,central,0.0,20.0,1.566,2.0,0.9833506941795349
electronReco,up,0.0,20.0,1.566,2.0,1.0011321796016317
electronReco,down,0.0,20.0,1.566,2.0,0.9655692087574381
electronReco,central,20.0,45.0,1.566,2.0,0.987679660320282
electronReco,up,20.0,45.0,1.566,2.0,0.9891323707079277
electronReco,down,20.0,45.0,1.566,2.0,0.9862269499326363
electronReco,central,45.0,75.0,1.566,2.0,0.9908163547515869
electronReco,up,45.0,75.0,1.566,2.0,0.9922601664538565
electronReco,down,45.0,75.0,1.566,2.0,0.9893725430493173
electronReco,central,75.0,100.0,1.566,2.0,1.010183334350586
electronReco,up,75.0,100.0,1.566,2.0,1.019853908234893
electronReco,down,75.0,100.0,1.566,2.0,1.000512760466279
electronReco,central,100.0,99999.0,1.566,2.0,0.9979674816131592
electronReco,up,100.0,99999.0,1.566,2.0,1.0066504122486444
electronReco,down,100.0,99999.0,1.566,2.0,0.9892845509776739
electronReco,central,0.0,20.0,2.0,2.5,1.0199790000915527
electronReco,up,0.0,20.0,2.0,2.5,1.0350345427448402
electronReco,down,0.0,20.0,2.0,2.5,1.0049234574382653
electronReco,central,20.0,45.0,2.0,2.5,0.9835560321807861
electronReco,up,20.0,45.0,2.0,2.5,0.985013984306944
electronReco,down,20.0,45.0,2.0,2.5,0.9820980800546283
electronReco,central,45.0,75.0,2.0,2.5,0.987730085849762
electronReco,up,45.0,75.0,2.0,2.5,0.9891790751554721
electronReco,down,45.0,75.0,2.0,2.5,0.9862810965440518
electronReco,central,75.0,100.0,2.0,2.5,1.0071648359298706
electronReco,up,75.0,100.0,2.0,2.5,1.0184118678270302
electronReco,down,75.0,100.0,2.0,2.5,0.9959178040327109
electronReco,central,100.0,99999.0,2.0,2.5,0.9836734533309937
electronReco,up,100.0,99999.0,2.0,2.5,0.9956170246684627
electronReco,down,100.0,99999.0,2.0,2.5,0.9717298819935246
