sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,0.9,1.2,1.017592430114746
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,0.9,1.2,1.0191816317304543
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,0.9,1.2,1.016003228499038
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,1.2,2.1,1.0167694091796875
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,1.2,2.1,1.01738107074527
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,1.2,2.1,1.016157747614105
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.1,2.4,1.011981725692749
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.1,2.4,1.012714318494728
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.1,2.4,1.01124913289077
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.4,3.0,1.0086469650268555
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.4,3.0,1.0096938464534881
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.4,3.0,1.0076000836002228
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,3.0,3.5999999999999996,1.0002837181091309
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,3.0,3.5999999999999996,1.0046364283892801
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,3.0,3.5999999999999996,0.9959310078289816
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.0,0.9,0.8662717342376709
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.0,0.9,0.87249138623517
