sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
IsoMu27_PtEtaBins,central,0.0,32.0,0.0,0.9,0.9704915285110474
IsoMu27_PtEtaBins,up,0.0,32.0,0.0,0.9,0.971250588173331
IsoMu27_PtEtaBins,down,0.0,32.0,0.0,0.9,0.9697324688487637
IsoMu27_PtEtaBins,central,0.0,32.0,0.9,1.2,0.9515224695205688
IsoMu27_PtEtaBins,up,0.0,32.0,0.9,1.2,0.9534309248335252
IsoMu27_PtEtaBins,down,0.0,32.0,0.9,1.2,0.9496140142076125
IsoMu27_PtEtaBins,central,0.0,32.0,1.2,2.1,0.9900779128074646
IsoMu27_PtEtaBins,up,0.0,32.0,1.2,2.1,0.9917418303615605
IsoMu27_PtEtaBins,down,0.0,32.0,1.2,2.1,0.9884139952533687
IsoMu27_PtEtaBins,central,0.0,32.0,2.1,2.4,0.8622288107872009
IsoMu27_PtEtaBins,up,0.0,32.0,2.1,2.4,0.8657522973837831
IsoMu27_PtEtaBins,down,0.0,32.0,2.1,2.4,0.8587053241906187
IsoMu27_PtEtaBins,central,32.0,40.0,0.0,0.9,0.9728889465332031
IsoMu27_PtEtaBins,up,32.0,40.0,0.0,0.9,0.9731585127705549
IsoMu27_PtEtaBins,down,32.0,40.0,0.0,0.9,0.9726193802958514
IsoMu27_PtEtaBins,central,32.0,40.0,0.9,1.2,0.9544190764427185
IsoMu27_PtEtaBins,up,32.0,40.0,0.9,1.2,0.9549765435878949
IsoMu27_PtEtaBins,down,32.0,40.0,0.9,1.2,0.9538616092975422
IsoMu27_PtEtaBins,central,32.0,40.0,1.2,2.1,0.9965652227401733
IsoMu27_PtEtaBins,up,32.0,40.0,1.2,2.1,0.9971193137310789
IsoMu27_PtEtaBins,down,32.0,40.0,1.2,2.1,0.9960111317492678
IsoMu27_PtEtaBins,central,32.0,40.0,2.1,2.4,0.9108149409294128
IsoMu27_PtEtaBins,up,32.0,40.0,2.1,2.4,0.9120727555854027
IsoMu27_PtEtaBins,down,32.0,40.0,2.1,2.4,0.909557126273423
IsoMu27_PtEtaBins,central,40.0,50.0,0.0,0.9,0.9721969366073608
IsoMu27_PtEtaBins,up,40.0,50.0,0.0,0.9,0.9723958756820406
IsoMu27_PtEtaBins,down,40.0,50.0,0.0,0.9,0.9719979975326811
IsoMu27_PtEtaBins,central,40.0,50.0,0.9,1.2,0.9525472521781921
IsoMu27_PtEtaBins,up,40.0,50.0,0.9,1.2,0.9529017031392312
IsoMu27_PtEtaBins,down,40.0,50.0,0.9,1.2,0.9521928012171531
IsoMu27_PtEtaBins,central,40.0,50.0,1.2,2.1,0.9939827919006348
IsoMu27_PtEtaBins,up,40.0,50.0,1.2,2.1,0.9943285954021934
IsoMu27_PtEtaBins,down,40.0,50.0,1.2,2.1,0.9936369883990761
IsoMu27_PtEtaBins,central,40.0,50.0,2.1,2.4,0.9317348003387451
IsoMu27_PtEtaBins,up,40.0,50.0,2.1,2.4,0.9326458903166386
IsoMu27_PtEtaBins,down,40.0,50.0,2.1,2.4,0.9308237103608517
IsoMu27_PtEtaBins,central,50.0,60.0,0.0,0.9,0.9719104170799255
IsoMu27_PtEtaBins,up,50.0,60.0,0.0,0.9,0.9723590637268336
IsoMu27_PtEtaBins,down,50.0,60.0,0.0,0.9,0.9714617704330175
IsoMu27_PtEtaBins,central,50.0,60.0,0.9,1.2,0.9518248438835144
IsoMu27_PtEtaBins,up,50.0,60.0,0.9,1.2,0.9526135815852854
IsoMu27_PtEtaBins,down,50.0,60.0,0.9,1.2,0.9510361061817434
