sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
tightElectronID,central,0.0,20.0,-2.5,-2.0,0.9725685715675354
tightElectronID,up,0.0,20.0,-2.5,-2.0,1.0581266522976174
tightElectronID,down,0.0,20.0,-2.5,-2.0,0.8870104908374534
tightElectronID,central,20.0,35.0,-2.5,-2.0,0.9276094436645508
tightElectronID,up,20.0,35.0,-2.5,-2.0,0.9543763163718392
tightElectronID,down,20.0,35.0,-2.5,-2.0,0.9008425709572624
tightElectronID,central,35.0,50.0,-2.5,-2.0,0.9196050763130188
tightElectronID,up,35.0,50.0,-2.5,-2.0,0.9338936928505019
tightElectronID,down,35.0,50.0,-2.5,-2.0,0.9053164597755357
tightElectronID,central,50.0,100.0,-2.5,-2.0,0.9136598110198975
tightElectronID,up,50.0,100.0,-2.5,-2.0,0.932414604402369
tightElectronID,down,50.0,100.0,-2.5,-2.0,0.8949050176374259
tightElectronID,central,100.0,200.0,-2.5,-2.0,0.9892473220825195
tightElectronID,up,100.0,200.0,-2.5,-2.0,1.0099387927728103
tightElectronID,down,100.0,200.0,-2.5,-2.0,0.9685558513922288
tightElectronID,central,200.0,99999.0,-2.5,-2.0,0.9257990717887878
tightElectronID,up,200.0,99999.0,-2.5,-2.0,1.029596607727178
tightElectronID,down,200.0,99999.0,-2.5,-2.0,0.8220015358503975
tightElectronID,central,0.0,20.0,-2.0,-1.566,0.9592667818069458
tightElectronID,up,0.0,20.0,-2.0,-1.566,1.0174543362964026
tightElectronID,down,0.0,20.0,-2.0,-1.566,0.901079227317489
tightElectronID,central,20.0,35.0,-2.0,-1.566,0.9583333134651184
tightElectronID,up,20.0,35.0,-2.0,-1.566,0.988638379646434
tightElectronID,down,20.0,35.0,-2.0,-1.566,0.9280282472838028
tightElectronID,central,35.0,50.0,-2.0,-1.566,0.9547803401947021
tightElectronID,up,35.0,50.0,-2.0,-1.566,0.9704809148715375
tightElectronID,down,35.0,50.0,-2.0,-1.566,0.9390797655178668
tightElectronID,central,50.0,100.0,-2.0,-1.566,0.961399257183075
tightElectronID,up,50.0,100.0,-2.0,-1.566,0.9720926468616125
tightElectronID,down,50.0,100.0,-2.0,-1.566,0.9507058675045374
tightElectronID,central,100.0,200.0,-2.0,-1.566,0.9740990996360779
tightElectronID,up,100.0,200.0,-2.0,-1.566,1.0311010816786461
tightElectronID,down,100.0,200.0,-2.0,-1.566,0.9170971175935098
tightElectronID,central,200.0,99999.0,-2.0,-1.566,0.9724062085151672
tightElectronID,up,200.0,99999.0,-2.0,-1.566,1.0905846156920833
tightElectronID,down,200.0,99999.0,-2.0,-1.566,0.8542278013382512
tightElectronID,central,0.0,20.0,-1.566,-1.444,1.0
tightElectronID,up,0.0,20.0,-1.566,-1.444,2.0
tightElectronID,down,0.0,20.0,-1.566,-1.444,0.0
tightElectronID,central,20.0,35.0,-1.566,-1.444,1.0
tightElectronID,up,20.0,35.0,-1.566,-1.444,2.0
tightElectronID,down,20.0,35.0,-1.566,-1.444,0.0
tightElectronID,central,35.0,50.0,-1.566,-1.444,1.0
tightElectronID,up,35.0,50.0,-1.566,-1.444,2.0
tightElectronID,down,35.0,50.0,-1.566,-1.444,0.0
tightElectronID,central,50.0,100.0,-1.566,-1.444,1.0
tightElectronID,up,50.0,100.0,-1.566,-1.444,2.0
tightElectronID,down,50.0,100.0,-1.566,-1.444,0.0
tightElectronID,central,100.0,200.0,-1.566,-1.444,1.0
tightElectronID,up,100.0,200.0,-1.566,-1.444,2.0
tightElectronID,down,100.0,200.0,-1.566,-1.444,0.0
tightElectronID,central,200.0,99999.0,-1.566,-1.444,1.0
tightElectronID,up,200.0,99999.0,-1.566,-1.444,2.0
tightElectronID,down,200.0,99999.0,-1.566,-1.444,0.0
tightElectronID,central,0.0,20.0,-1.444,-0.8,1.0569947957992554
tightElectronID,up,0.0,20.0,-1.444,-0.8,1.1253291827894625
tightElectronID,down,0.0,20.0,-1.444,-0.8,0.9886604088090482
tightElectronID,central,20.0,35.0,-1.444,-0.8,0.988095223903656
tightElectronID,up,20.0,35.0,-1.444,-0.8,1.0245346276089626
tightElectronID,down,20.0,35.0,-1.444,-0.8,0.9516558201983493
tightElectronID,central,35.0,50.0,-1.444,-0.8,0.9607843160629272
tightElectronID,up,35.0,50.0,-1.444,-0.8,0.9781143198259231
tightElectronID,down,35.0,50.0,-1.444,-0.8,0.9434543122999314
tightElectronID,central,50.0,100.0,-1.444,-0.8,0.9591836929321289
tightElectronID,up,50.0,100.0,-1.444,-0.8,0.9687256776649533
tightElectronID,down,50.0,100.0,-1.444,-0.8,0.9496417081993045
tightElectronID,central,100.0,200.0,-1.444,-0.8,0.9800703525543213
tightElectronID,up,100.0,200.0,-1.444,-0.8,1.0056614767026923
tightElectronID,down,100.0,200.0,-1.444,-0.8,0.9544792284059503
tightElectronID,central,200.0,99999.0,-1.444,-0.8,0.9520174264907837
tightElectronID,up,200.0,99999.0,-1.444,-0.8,1.0090205722592274
tightElectronID,down,200.0,99999.0,-1.444,-0.8,0.8950142807223399
tightElectronID,central,0.0,20.0,-0.8,0.0,1.008791208267212
tightElectronID,up,0.0,20.0,-0.8,0.0,1.0585660004335546
tightElectronID,down,0.0,20.0,-0.8,0.0,0.9590164161008693
tightElectronID,central,20.0,35.0,-0.8,0.0,0.99071204662323
tightElectronID,up,20.0,35.0,-0.8,0.0,1.0138734903946665
tightElectronID,down,20.0,35.0,-0.8,0.0,0.9675506028517935
tightElectronID,central,35.0,50.0,-0.8,0.0,0.9658344388008118
tightElectronID,up,35.0,50.0,-0.8,0.0,0.9815242207925745
tightElectronID,down,35.0,50.0,-0.8,0.0,0.950144656809049
tightElectronID,central,50.0,100.0,-0.8,0.0,0.9563636183738708
tightElectronID,up,50.0,100.0,-0.8,0.0,0.9718723914553468
tightElectronID,down,50.0,100.0,-0.8,0.0,0.9408548452923949
tightElectronID,central,100.0,200.0,-0.8,0.0,0.9760820269584656
tightElectronID,up,100.0,200.0,-0.8,0.0,1.017675357147103
tightElectronID,down,100.0,200.0,-0.8,0.0,0.9344886967698282
tightElectronID,central,200.0,99999.0,-0.8,0.0,0.9576547145843506
tightElectronID,up,200.0,99999.0,-0.8,0.0,0.9905354560239437
tightElectronID,down,200.0,99999.0,-0.8,0.0,0.9247739731447575
tightElectronID,central,0.0,20.0,0.0,0.8,0.9869565367698669
tightElectronID,up,0.0,20.0,0.0,0.8,1.036451583214563
tightElectronID,down,0.0,20.0,0.0,0.8,0.9374614903251707
tightElectronID,central,20.0,35.0,0.0,0.8,0.9847328066825867
tightElectronID,up,20.0,35.0,0.0,0.8,1.0078942504540231
tightElectronID,down,20.0,35.0,0.0,0.8,0.9615713629111502
tightElectronID,central,35.0,50.0,0.0,0.8,0.9673629403114319
tightElectronID,up,35.0,50.0,0.0,0.8,0.9830527223031946
tightElectronID,down,35.0,50.0,0.0,0.8,0.9516731583196691
tightElectronID,central,50.0,100.0,0.0,0.8,0.961399257183075
tightElectronID,up,50.0,100.0,0.0,0.8,0.9769080302645509
tightElectronID,down,50.0,100.0,0.0,0.8,0.945890484101599
tightElectronID,central,100.0,200.0,0.0,0.8,0.9762979745864868
tightElectronID,up,100.0,200.0,0.0,0.8,1.0178710179363715
tightElectronID,down,100.0,200.0,0.0,0.8,0.9347249312366022
tightElectronID,central,200.0,99999.0,0.0,0.8,0.9599133133888245
tightElectronID,up,200.0,99999.0,0.0,0.8,0.992851024102621
tightElectronID,down,200.0,99999.0,0.0,0.8,0.9269756026750279
tightElectronID,central,0.0,20.0,0.8,1.444,1.03108811378479
tightElectronID,up,0.0,20.0,0.8,1.444,1.0994225007749971
tightElectronID,down,0.0,20.0,0.8,1.444,0.9627537267945828
tightElectronID,central,20.0,35.0,0.8,1.444,0.9897435903549194
tightElectronID,up,20.0,35.0,0.8,1.444,1.026182994060226
tightElectronID,down,20.0,35.0,0.8,1.444,0.9533041866496127
tightElectronID,central,35.0,50.0,0.8,1.444,0.9661971926689148
