sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,0.0,25.0,0.0,0.9,0.9919136619222616
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,0.0,25.0,0.0,0.9,0.995485217255001
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,0.0,25.0,0.0,0.9,0.9883421065895222
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,0.0,25.0,0.9,1.2,0.9941510395478486
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,0.0,25.0,0.9,1.2,1.000515276837615
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,0.0,25.0,0.9,1.2,0.9877868022580821
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,0.0,25.0,1.2,2.1,0.991330938888712
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,0.0,25.0,1.2,2.1,0.9939854508260751
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,0.0,25.0,1.2,2.1,0.9886764269513489
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,0.0,25.0,2.1,2.4,0.9886316115349121
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,0.0,25.0,2.1,2.4,0.9923213414185847
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,0.0,25.0,2.1,2.4,0.9849418816512394
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,25.0,30.0,0.0,0.9,0.997224241407353
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,25.0,30.0,0.0,0.9,0.9989814323979832
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,25.0,30.0,0.0,0.9,0.9954670504167228
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,25.0,30.0,0.9,1.2,0.9887957971141935
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,25.0,30.0,0.9,1.2,0.9919930595793671
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,25.0,30.0,0.9,1.2,0.9855985346490199
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,25.0,30.0,1.2,2.1,0.9941259178977855
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,25.0,30.0,1.2,2.1,0.9955855865524057
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,25.0,30.0,1.2,2.1,0.9926662492431653
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,25.0,30.0,2.1,2.4,0.9925076660108119
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,25.0,30.0,2.1,2.4,0.9944753367796778
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,25.0,30.0,2.1,2.4,0.9905399952419459
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,30.0,40.0,0.0,0.9,0.9975957108350414
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,30.0,40.0,0.0,0.9,0.9980762667596793
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,30.0,40.0,0.0,0.9,0.9971151549104035
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,30.0,40.0,0.9,1.2,0.9942725441742639
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,30.0,40.0,0.9,1.2,0.9951886789770955
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,30.0,40.0,0.9,1.2,0.9933564093714323
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,30.0,40.0,1.2,2.1,0.9955778030021415
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,30.0,40.0,1.2,2.1,0.9960585464262517
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,30.0,40.0,1.2,2.1,0.9950970595780313
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,30.0,40.0,2.1,2.4,0.9947286883781966
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,30.0,40.0,2.1,2.4,0.9954356787212868
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,30.0,40.0,2.1,2.4,0.9940216980351064
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,40.0,50.0,0.0,0.9,0.9981218946117296
NUM_TightRelIso_DEN_MediumID_pt_abseta,up,40.0,50.0,0.0,0.9,1.012763046204136
NUM_TightRelIso_DEN_MediumID_pt_abseta,down,40.0,50.0,0.0,0.9,0.9834807430193233
NUM_TightRelIso_DEN_MediumID_pt_abseta,central,40.0,50.0,0.9,1.2,0.9967217026068454
